Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station3,Particle,Heavy,2022.05,20,39,1590.114,40.772,4.234,30.074
Station3,Particle,Heavy,2022.05,21,18,961.915,53.44,2.562,36.263
Station3,Particle,Heavy,2022.05,22,20,584.105,29.205,1.555,26.5
Station3,Particle,Heavy,2022.05,23,32,1078.59,33.706,2.872,31.212
Station3,Particle,Heavy,2022.05,24,28,1705.229,60.901,4.541,31.058
Station3,Particle,Heavy,2022.05,25,24,1986.993,82.791,5.291,40.511
Station3,Particle,Heavy,2022.05,26,17,807.154,47.48,2.149,29.061
Station3,Particle,Heavy,2022.05,27,16,754.969,47.186,2.01,35.234
Station3,Particle,Heavy,2022.05,28,28,2057.96,73.499,5.48,40.288
Station3,Particle,Heavy,2022.05,29,43,1775.234,41.285,4.727,31.616
Station3,Particle,Heavy,2022.05,30,23,1796.124,78.092,4.783,40.34
Station3,Particle,Heavy,2022.05,31,49,1663.762,33.954,4.43,29.718
Station3,Particle,Light,2022.05,1,62,1251.743,20.189,3.333,26.516
Station3,Particle,Light,2022.05,2,56,1420.135,25.36,3.782,26.637
Station3,Particle,Light,2022.05,3,65,2064.542,31.762,5.498,27.933
Station3,Particle,Light,2022.05,4,37,1889.958,51.08,5.033,32.336
Station3,Particle,Light,2022.05,5,26,600,23.077,1.598,25.73
Station3,Particle,Light,2022.05,6,51,1114.958,21.862,2.969,24.927
Station3,Particle,Light,2022.05,7,31,913.241,29.459,2.432,28.222
Station3,Particle,Light,2022.05,8,36,1742.092,48.391,4.639,36.064
Station3,Particle,Light,2022.05,9,31,898.465,28.983,2.393,28.033
Station3,Particle,Light,2022.05,10,105,1637.851,15.599,4.361,25.704
Station3,Particle,Light,2022.05,11,96,1907.986,19.875,5.081,28.502
Station3,Particle,Light,2022.05,12,77,2079.188,27.002,5.537,27.495
Station3,Particle,Light,2022.05,13,90,2159.157,23.991,5.75,27.796
Station3,Particle,Light,2022.05,14,53,1074.48,20.273,2.861,25.824
Station3,Particle,Light,2022.05,15,33,692.69,20.991,1.845,25.714
Station3,Particle,Light,2022.05,16,92,1955.541,21.256,5.207,25.154
Station3,Particle,Light,2022.05,17,38,716.805,18.863,1.909,24.522
Station3,Particle,Light,2022.05,18,42,778.85,18.544,2.074,24.432
Station3,Particle,Light,2022.05,19,16,1827.055,114.191,4.865,47.516
Station3,Particle,Light,2022.05,20,12,976.093,81.341,2.599,44.202
Station3,Particle,Light,2022.05,21,41,1529.37,37.302,4.073,30.45
Station3,Particle,Light,2022.05,22,63,1368.522,21.723,3.644,26.813
Station3,Particle,Light,2022.05,23,52,924.116,17.771,2.461,25.069
Station3,Particle,Light,2022.05,24,105,2049.948,19.523,5.459,27.46
Station3,Particle,Light,2022.05,25,46,874.87,19.019,2.33,25.373
Station3,Particle,Light,2022.05,26,111,2465.375,22.211,6.565,28.581
Station3,Particle,Light,2022.05,27,13,1412.071,108.621,3.76,54.483
Station3,Particle,Light,2022.05,28,15,472.216,31.481,1.257,33.682
Station3,Particle,Light,2022.05,29,32,1185.874,37.059,3.158,30.752
Station3,Particle,Light,2022.05,30,61,1220.708,20.012,3.251,27.597
Station3,Particle,Light,2022.05,31,25,853.772,34.151,2.274,32.988
Station3,Particle,Light,2022.05,32,13,1114.022,85.694,2.967,43.289
Station3,Particle,Light,2022.05,33,27,590.999,21.889,1.574,26.676
Station3,Particle,Light,2022.05,34,28,1021.228,36.472,2.719,29.355
Station4,Particle,Heavy,2022.05,1,75,1370.942,18.279,3.651,27.846
Station4,Particle,Heavy,2022.05,2,88,1623.933,18.454,4.324,23.43
Station4,Particle,Heavy,2022.05,3,20,584.521,29.226,1.557,24.257
Station4,Particle,Heavy,2022.05,4,28,679.839,24.28,1.81,22.946
Station4,Particle,Heavy,2022.05,5,116,1758.039,15.156,4.682,22.554
Station4,Particle,Heavy,2022.05,6,119,5367.326,45.104,14.293,49.627
Station4,Particle,Heavy,2022.05,7,32,619.459,19.358,1.65,23.337
Station4,Particle,Heavy,2022.05,8,59,1148.335,19.463,3.058,25.668
Station4,Particle,Heavy,2022.05,9,42,783.429,18.653,2.086,27.285
Station4,Particle,Heavy,2022.05,10,64,1236.863,19.326,3.294,27.051
Station4,Particle,Heavy,2022.05,11,4,302.237,75.559,0.805,36.733
Station4,Particle,Heavy,2022.05,12,24,475.52,19.813,1.266,38.596
Station4,Particle,Heavy,2022.05,13,20,312.955,15.648,0.833,25.736
Station4,Particle,Heavy,2022.05,14,66,1185.77,17.966,3.158,24.502
Station4,Particle,Heavy,2022.05,15,95,9130.697,96.113,24.314,68.504
Station4,Particle,Heavy,2022.05,16,59,951.119,16.121,2.533,23.705
Station4,Particle,Heavy,2022.05,17,101,2757.05,27.298,7.342,30.008
Station4,Particle,Heavy,2022.05,18,86,2012.097,23.396,5.358,28.411
Station4,Particle,Heavy,2022.05,19,42,679.448,16.177,1.809,27.515
Station4,Particle,Heavy,2022.05,20,69,1254.527,18.182,3.341,28.376
Station4,Particle,Heavy,2022.05,21,67,1691.155,25.241,4.503,46.112
Station4,Particle,Heavy,2022.05,22,140,4229.318,30.209,11.262,38.459
Station4,Particle,Heavy,2022.05,23,80,1922.347,24.029,5.119,48.923
Station4,Particle,Heavy,2022.05,24,101,1602.914,15.87,4.268,26.039
Station4,Particle,Heavy,2022.05,25,140,3831.113,27.365,10.202,36.733
Station4,Particle,Light,2022.05,1,119,2113.658,17.762,5.629,24.232
Station4,Particle,Light,2022.05,2,42,1069.901,25.474,2.849,27.331
Station4,Particle,Light,2022.05,3,64,1202.497,18.789,3.202,25.789
Station4,Particle,Light,2022.05,4,135,2411.681,17.864,6.422,23.835
Station4,Particle,Light,2022.05,5,36,1155.385,32.094,3.077,29.658
Station4,Particle,Light,2022.05,6,40,1241.363,31.034,3.306,26.891
Station4,Particle,Light,2022.05,7,54,1507.908,27.924,4.015,25.809
Station4,Particle,Light,2022.05,8,48,1953.382,40.695,5.202,29.348
Station4,Particle,Light,2022.05,9,45,1161.863,25.819,3.094,25.882
Station4,Particle,Light,2022.05,10,118,2578.772,21.854,6.867,26.384
Station4,Particle,Light,2022.05,11,46,1207.96,26.26,3.217,24.586
Station4,Particle,Light,2022.05,12,35,1086.759,31.05,2.894,27.133
Station4,Particle,Light,2022.05,13,113,1618.6,14.324,4.31,22.511
Station4,Particle,Light,2022.05,14,61,1136.811,18.636,3.027,24.866
Station4,Particle,Light,2022.05,15,133,2658.637,19.99,7.08,25.268
Station4,Particle,Light,2022.05,16,53,1249.011,23.566,3.326,25.448
Station4,Particle,Light,2022.05,17,115,1962.331,17.064,5.226,22.595
Station4,Particle,Light,2022.05,18,13,755.229,58.095,2.011,35.343
Station4,Particle,Light,2022.05,19,9,479.162,53.24,1.276,41.58
Station4,Particle,Light,2022.05,20,134,3176.847,23.708,8.46,31.915
Station4,Particle,Light,2022.05,21,68,1139.776,16.761,3.035,23.043
Station4,Particle,Light,2022.05,22,20,573.803,28.69,1.528,27.929
Station4,Particle,Light,2022.05,23,49,898.647,18.34,2.393,27.796
Station4,Particle,Light,2022.05,24,57,1069.589,18.765,2.848,22.361
Station4,Particle,Light,2022.05,25,83,1599.402,19.27,4.259,24.269
Station4,Particle,Light,2022.05,26,69,966.831,14.012,2.575,22.257
Station4,Particle,Light,2022.05,27,115,1967.144,17.106,5.238,25.955
Station4,Particle,Light,2022.05,28,102,1952.81,19.145,5.2,26.101
Station4,Particle,Light,2022.05,29,109,2140.791,19.64,5.701,24.707
Station4,Particle,Light,2022.05,30,50,1005.073,20.101,2.676,27.688
Station5,Particle,Heavy,2022.05,1,4,135.224,33.806,0.36,24.079
Station5,Particle,Heavy,2022.05,2,25,447.867,17.915,1.193,24.053
Station5,Particle,Heavy,2022.05,3,94,1682.882,17.903,4.481,26.663
Station5,Particle,Heavy,2022.05,4,55,787.513,14.318,2.097,24.338
Station5,Particle,Heavy,2022.05,5,58,1260.484,21.732,3.357,26.513
Station5,Particle,Heavy,2022.05,6,19,1030.853,54.255,2.745,36.23
Station5,Particle,Heavy,2022.05,7,33,594.927,18.028,1.584,25.487
Station5,Particle,Heavy,2022.05,8,102,1960.64,19.222,5.221,27.515
Station5,Particle,Heavy,2022.05,9,16,411.082,25.693,1.095,26.263
Station5,Particle,Heavy,2022.05,10,60,810.614,13.51,2.159,25.213
Station5,Particle,Heavy,2022.05,11,70,1404.396,20.063,3.74,27.067
Station5,Particle,Heavy,2022.05,12,51,648.231,12.71,1.726,23.758
Station5,Particle,Heavy,2022.05,13,125,2256.4,18.051,6.009,29.002
Station5,Particle,Heavy,2022.05,14,15,453.2,30.213,1.207,28.131
Station5,Particle,Heavy,2022.05,15,79,1210.172,15.319,3.223,24.516
Station5,Particle,Heavy,2022.05,16,8,424.974,53.122,1.132,37.271
Station5,Particle,Heavy,2022.05,17,73,1072.867,14.697,2.857,25.656
Station5,Particle,Heavy,2022.05,18,1,87.279,87.279,0.232,38.616
Station5,Particle,Heavy,2022.05,19,9,128.616,14.291,0.342,23.295
Station5,Particle,Heavy,2022.05,20,18,306.243,17.014,0.816,25.136
Station5,Particle,Heavy,2022.05,21,34,738.424,21.718,1.966,30.58
Station5,Particle,Heavy,2022.05,22,100,1388.762,13.888,3.698,24.526
Station5,Particle,Heavy,2022.05,23,131,3594.745,27.441,9.573,38.738
Station5,Particle,Heavy,2022.05,24,85,1335.874,15.716,3.557,27.784
Station5,Particle,Heavy,2022.05,25,61,1128.876,18.506,3.006,25.611
Station5,Particle,Heavy,2022.05,26,104,1731.165,16.646,4.61,27.025
Station5,Particle,Heavy,2022.05,27,118,1847.477,15.657,4.92,26.393
Station5,Particle,Heavy,2022.05,28,7,122.529,17.504,0.326,20.23
Station5,Particle,Heavy,2022.05,29,39,471.124,12.08,1.255,21.36
Station5,Particle,Heavy,2022.05,30,116,2019.381,17.408,5.377,26.729
Station5,Particle,Heavy,2022.05,31,58,948.361,16.351,2.525,23.91
Station5,Particle,Heavy,2022.05,32,121,2381.191,19.679,6.341,31.573
Station5,Particle,Light,2022.05,1,53,707.258,13.344,1.883,21.277
Station5,Particle,Light,2022.05,2,132,3319.485,25.148,8.84,30.099
Station5,Particle,Light,2022.05,3,120,2610.12,21.751,6.951,25.254
Station5,Particle,Light,2022.05,4,116,3858.273,33.261,10.274,32.058
Station5,Particle,Light,2022.05,5,63,895.369,14.212,2.384,24.018
Station5,Particle,Light,2022.05,6,74,1404.084,18.974,3.739,23.953
Station5,Particle,Light,2022.05,7,135,4005.671,29.672,10.667,28.567
Station5,Particle,Light,2022.05,8,138,5015.088,36.341,13.355,34.007
Station5,Particle,Light,2022.05,9,115,2995.447,26.047,7.977,31.877
Station5,Particle,Light,2022.05,10,107,3070.031,28.692,8.175,28.847
Station5,Particle,Light,2022.05,11,130,4382.674,33.713,11.671,31.247
Station5,Particle,Light,2022.05,12,136,3669.095,26.979,9.771,27.75
Station5,Particle,Light,2022.05,13,113,4929.448,43.623,13.127,43.887
Station5,Particle,Light,2022.05,14,66,1433.143,21.714,3.816,34.329
Station5,Particle,Light,2022.05,15,125,4085.12,32.681,10.878,30.437
Station5,Particle,Light,2022.05,16,86,1928.408,22.423,5.135,26.483
Station5,Particle,Light,2022.05,17,129,3982.154,30.869,10.604,29.687
Station5,Particle,Light,2022.05,18,125,4040.713,32.326,10.76,28.697
Station5,Particle,Light,2022.05,19,105,4879.344,46.47,12.993,40.756
Station5,Particle,Light,2022.05,20,135,3983.663,29.509,10.608,27.967
Station5,Particle,Light,2022.05,21,118,4634.547,39.276,12.341,39.435
Station5,Particle,Light,2022.05,22,132,5009.938,37.954,13.341,33.454
Station5,Particle,Light,2022.05,23,125,4132.596,33.061,11.005,32.109
Station5,Particle,Light,2022.05,24,248,8863.111,35.738,23.602,47.458
Station5,Particle,Light,2022.05,25,115,4565.947,39.704,12.159,36.986
Station5,Particle,Light,2022.05,26,126,2183.663,17.331,5.815,24.82
Station5,Particle,Light,2022.05,27,119,4251.015,35.723,11.32,37.22
Station5,Particle,Light,2022.05,28,135,2929.136,21.697,7.8,22.969
Station6,Particle,Heavy,2022.05,1,12,186.785,15.565,0.497,21.304
Station6,Particle,Heavy,2022.05,2,12,340.245,28.354,0.906,30.288
Station6,Particle,Heavy,2022.05,3,26,627.471,24.134,1.671,28.495
Station6,Particle,Heavy,2022.05,4,11,461.212,41.928,1.228,30.787
Station6,Particle,Heavy,2022.05,5,13,405.645,31.203,1.08,25.259
Station6,Particle,Heavy,2022.05,6,28,700.312,25.011,1.865,24.082
Station6,Particle,Heavy,2022.05,7,17,347.893,20.464,0.926,26.863
Station6,Particle,Heavy,2022.05,8,10,182.544,18.254,0.486,25.58
Station6,Particle,Heavy,2022.05,9,10,361.55,36.155,0.963,24.656
Station6,Particle,Heavy,2022.05,10,48,1125.208,23.442,2.996,24.775
Station6,Particle,Heavy,2022.05,11,21,1020.083,48.575,2.716,32.644
Station6,Particle,Heavy,2022.05,12,12,228.486,19.04,0.608,26.751
Station6,Particle,Heavy,2022.05,13,33,503.226,15.249,1.34,22.264
Station6,Particle,Heavy,2022.05,14,22,1115.323,50.696,2.97,31.115
Station6,Particle,Heavy,2022.05,15,6,354.943,59.157,0.945,30.544
Station6,Particle,Heavy,2022.05,16,20,366.779,18.339,0.977,24.928
Station6,Particle,Heavy,2022.05,17,5,210.614,42.123,0.561,21.905
Station6,Particle,Heavy,2022.05,18,12,370.838,30.903,0.988,27.993
Station6,Particle,Heavy,2022.05,19,22,362.799,16.491,0.966,25.205
Station6,Particle,Heavy,2022.05,20,6,187.565,31.261,0.499,25.276
Station6,Particle,Heavy,2022.05,21,18,266.857,14.825,0.711,22.048
Station6,Particle,Heavy,2022.05,22,7,356.035,50.862,0.948,32.859
Station6,Particle,Heavy,2022.05,23,16,708.117,44.257,1.886,25.584
Station6,Particle,Heavy,2022.05,24,17,410.38,24.14,1.093,25.903
Station6,Particle,Heavy,2022.05,25,15,884.573,58.972,2.356,28.75
Station6,Particle,Heavy,2022.05,26,9,352.367,39.152,0.938,26.148
Station6,Particle,Heavy,2022.05,27,19,748.309,39.385,1.993,27.025
Station6,Particle,Heavy,2022.05,28,9,355.541,39.505,0.947,30.41
Station6,Particle,Heavy,2022.05,29,11,313.163,28.469,0.834,26.389
Station6,Particle,Light,2022.05,1,13,914.126,70.317,2.434,37.475
Station6,Particle,Light,2022.05,2,28,503.954,17.998,1.342,21.795
Station6,Particle,Light,2022.05,3,15,404.943,26.996,1.078,30.09
Station6,Particle,Light,2022.05,4,27,587.773,21.769,1.565,25.698
Station6,Particle,Light,2022.05,5,18,205.047,11.391,0.546,20.556
Station6,Particle,Light,2022.05,6,10,438.007,43.801,1.166,31.265
Station6,Particle,Light,2022.05,7,52,861.967,16.576,2.295,23.709
Station6,Particle,Light,2022.05,8,12,541.025,45.085,1.441,29.968
Station6,Particle,Light,2022.05,9,20,1640.531,82.027,4.369,38.967
Station6,Particle,Light,2022.05,10,6,446.93,74.488,1.19,35.712
Station6,Particle,Light,2022.05,11,27,452.497,16.759,1.205,22.348
Station6,Particle,Light,2022.05,12,31,618.106,19.939,1.646,24.619
Station6,Particle,Light,2022.05,13,35,852.758,24.365,2.271,27.32
Station6,Particle,Light,2022.05,14,52,881.478,16.951,2.347,25.728
Station6,Particle,Light,2022.05,15,16,317.924,19.87,0.847,23.959
Station6,Particle,Light,2022.05,16,13,335.588,25.814,0.894,26.266
Station6,Particle,Light,2022.05,17,37,622.294,16.819,1.657,23.122
Station6,Particle,Light,2022.05,18,16,316.259,19.766,0.842,25.119
Station6,Particle,Light,2022.05,19,53,902.497,17.028,2.403,24.848
Station6,Particle,Light,2022.05,20,84,1352.992,16.107,3.603,24.26
Station6,Particle,Light,2022.05,21,13,634.886,48.837,1.691,34.633
Station6,Particle,Light,2022.05,22,17,454.969,26.763,1.212,27.8
Station6,Particle,Light,2022.05,23,45,659.495,14.655,1.756,22.953
Station6,Particle,Light,2022.05,24,15,345.421,23.028,0.92,26.575
Station6,Particle,Light,2022.05,25,22,568.21,25.828,1.513,25.062
Station6,Particle,Light,2022.05,26,22,629.657,28.621,1.677,30.409
Station6,Particle,Light,2022.05,27,23,389.1,16.917,1.036,26.537
Station6,Particle,Light,2022.05,28,12,241.337,20.111,0.643,21.244
Station6,Particle,Light,2022.05,29,40,779.058,19.476,2.075,24.988
Station6,Particle,Light,2022.05,30,89,1614.126,18.136,4.298,25.622
Station2,Particle,Heavy,2022.06,1,23,898.101,39.048,2.392,33.207
Station2,Particle,Heavy,2022.06,2,32,5377.575,168.049,14.32,60.603
Station2,Particle,Heavy,2022.06,3,27,5483.871,203.106,14.603,71.257
Station2,Particle,Heavy,2022.06,4,44,2727.393,61.986,7.263,40.484
Station2,Particle,Heavy,2022.06,5,41,3809.183,92.907,10.144,54.703
Station2,Particle,Heavy,2022.06,6,30,3554.735,118.491,9.466,57.161
Station2,Particle,Heavy,2022.06,7,29,3551.249,122.457,9.457,51.417
Station2,Particle,Heavy,2022.06,8,28,1740.973,62.178,4.636,40.248
Station2,Particle,Heavy,2022.06,9,28,3355.229,119.83,8.935,52.637
Station2,Particle,Heavy,2022.06,10,33,3389.594,102.715,9.026,50.257
Station2,Particle,Heavy,2022.06,11,29,4391.467,151.43,11.694,50.176
Station2,Particle,Heavy,2022.06,12,19,1896.384,99.81,5.05,49.223
Station2,Particle,Heavy,2022.06,13,18,2457.05,136.503,6.543,59.724
Station2,Particle,Heavy,2022.06,14,16,864.698,54.044,2.303,40.431
Station2,Particle,Heavy,2022.06,15,18,3000.598,166.7,7.99,62.144
Station2,Particle,Heavy,2022.06,16,23,2075.806,90.252,5.528,48.189
Station2,Particle,Heavy,2022.06,17,17,834.001,49.059,2.221,34.636
Station2,Particle,Heavy,2022.06,18,14,690.973,49.355,1.84,33.883
Station2,Particle,Heavy,2022.06,19,18,2969.823,164.99,7.908,67.904
Station2,Particle,Heavy,2022.06,20,33,2264.75,68.629,6.031,43.426
Station2,Particle,Heavy,2022.06,21,17,1075.78,63.281,2.865,37.733
Station2,Particle,Heavy,2022.06,22,9,354.24,39.36,0.943,32.795
Station2,Particle,Heavy,2022.06,23,16,780.801,48.8,2.079,31.147
Station2,Particle,Heavy,2022.06,24,21,1056.165,50.294,2.813,35.795
Station2,Particle,Heavy,2022.06,25,20,875.858,43.793,2.332,31.584
Station2,Particle,Heavy,2022.06,26,16,302.992,18.937,0.807,18.161
Station2,Particle,Heavy,2022.06,27,9,735.666,81.741,1.959,44.246
Station2,Particle,Heavy,2022.06,28,10,977.367,97.737,2.603,46.482
Station2,Particle,Heavy,2022.06,29,34,1707.518,50.221,4.547,35.185
Station2,Particle,Heavy,2022.06,30,34,807.414,23.747,2.15,29.749
Station2,Particle,Heavy,2022.06,31,28,1903.772,67.992,5.07,44.083
Station2,Particle,Heavy,2022.06,32,19,597.945,31.471,1.592,30.729
Station2,Particle,Light,2022.06,1,26,588.918,22.651,1.568,25.523
Station2,Particle,Light,2022.06,2,50,3348.569,66.971,8.917,39.166
Station2,Particle,Light,2022.06,3,43,1267.872,29.485,3.376,28.168
Station2,Particle,Light,2022.06,4,36,1881.113,52.253,5.009,37.409
Station2,Particle,Light,2022.06,5,21,1116.675,53.175,2.974,38.085
Station2,Particle,Light,2022.06,6,24,2372.893,98.871,6.319,51.673
Station2,Particle,Light,2022.06,7,42,1109.001,26.405,2.953,28.54
Station2,Particle,Light,2022.06,8,32,1126.171,35.193,2.999,32.072
Station2,Particle,Light,2022.06,9,31,759.157,24.489,2.022,24.617
Station2,Particle,Light,2022.06,10,46,2151.899,46.78,5.73,33.095
Station2,Particle,Light,2022.06,11,40,1149.428,28.736,3.061,32.835
Station2,Particle,Light,2022.06,12,33,1091.727,33.083,2.907,31.224
Station2,Particle,Light,2022.06,13,15,842.014,56.134,2.242,35.09
Station2,Particle,Light,2022.06,14,18,1210.744,67.264,3.224,44.394
Station2,Particle,Light,2022.06,15,20,673.491,33.675,1.793,31.028
Station2,Particle,Light,2022.06,16,26,2019.485,77.672,5.378,44.544
Station2,Particle,Light,2022.06,17,26,1239.542,47.675,3.301,35.811
Station2,Particle,Light,2022.06,18,26,629.37,24.207,1.676,27.687
Station2,Particle,Light,2022.06,19,29,961.759,33.164,2.561,28.275
Station2,Particle,Light,2022.06,20,22,3391.597,154.164,9.032,78.828
Station2,Particle,Light,2022.06,21,22,975.963,44.362,2.599,32.415
Station2,Particle,Light,2022.06,22,25,407.388,16.296,1.085,24.611
Station2,Particle,Light,2022.06,23,41,789.308,19.251,2.102,25.671
Station2,Particle,Light,2022.06,24,29,788.293,27.183,2.099,29.592
Station2,Particle,Light,2022.06,25,26,1138.892,43.804,3.033,33.347
Station2,Particle,Light,2022.06,26,16,865.193,54.075,2.304,35.8
Station2,Particle,Light,2022.06,27,26,797.581,30.676,2.124,30.084
Station2,Particle,Light,2022.06,28,17,410.38,24.14,1.093,26.539
Station2,Particle,Light,2022.06,29,14,407.232,29.088,1.084,24.524
Station2,Particle,Light,2022.06,30,28,736.056,26.288,1.96,31.926
Station2,Particle,Light,2022.06,31,6,270.864,45.144,0.721,31.137
Station2,Particle,Light,2022.06,32,37,855.073,23.11,2.277,28.792
Station2,Particle,Light,2022.06,33,37,1198.673,32.397,3.192,28.934
Station3,Particle,Heavy,2022.06,1,46,1679.318,36.507,4.472,28.954
Station3,Particle,Heavy,2022.06,2,46,1519.069,33.023,4.045,28.9
Station3,Particle,Heavy,2022.06,3,32,1240.245,38.758,3.303,29.844
Station3,Particle,Heavy,2022.06,4,31,2061.394,66.497,5.489,43.902
Station3,Particle,Heavy,2022.06,5,37,2083.741,56.317,5.549,40.388
Station3,Particle,Heavy,2022.06,6,23,2153.044,93.611,5.733,45.982
Station3,Particle,Heavy,2022.06,7,27,2581.556,95.613,6.875,48.714
Station3,Particle,Heavy,2022.06,8,15,2320.213,154.681,6.179,48.632
Station3,Particle,Heavy,2022.06,9,45,1539.698,34.216,4.1,30.721
Station3,Particle,Heavy,2022.06,10,29,1433.533,49.432,3.817,32.621
Station3,Particle,Heavy,2022.06,11,31,1583.403,51.078,4.216,36.073
Station3,Particle,Heavy,2022.06,12,22,1690.375,76.835,4.501,37.368
Station3,Particle,Heavy,2022.06,13,39,1755.905,45.023,4.676,37.46
Station3,Particle,Heavy,2022.06,14,29,1493.678,51.506,3.978,33.349
Station3,Particle,Heavy,2022.06,15,22,2413.84,109.72,6.428,41.658
Station3,Particle,Heavy,2022.06,16,28,2244.069,80.145,5.976,43.17
Station3,Particle,Heavy,2022.06,17,30,530.749,17.692,1.413,24.186
Station3,Particle,Heavy,2022.06,18,25,1052.836,42.113,2.804,31.94
Station3,Particle,Heavy,2022.06,19,22,895.161,40.689,2.384,29.276
Station3,Particle,Heavy,2022.06,20,12,1511.967,125.997,4.026,51.56
Station3,Particle,Heavy,2022.06,21,27,623.179,23.081,1.659,26.532
Station3,Particle,Heavy,2022.06,22,13,440.609,33.893,1.173,29.398
Station3,Particle,Heavy,2022.06,23,7,218.887,31.27,0.583,26.154
Station3,Particle,Heavy,2022.06,24,41,1019.043,24.855,2.714,29.105
Station3,Particle,Heavy,2022.06,25,19,1322.06,69.582,3.521,40.622
Station3,Particle,Heavy,2022.06,26,19,488.319,25.701,1.3,24.77
Station3,Particle,Heavy,2022.06,27,15,763.371,50.891,2.033,29.975
Station3,Particle,Heavy,2022.06,28,16,1430.645,89.415,3.81,43.893
Station3,Particle,Heavy,2022.06,29,11,424.011,38.546,1.129,34.573
Station3,Particle,Heavy,2022.06,30,13,543.861,41.835,1.448,30.478
Station3,Particle,Heavy,2022.06,31,14,485.406,34.672,1.293,28.558
Station3,Particle,Heavy,2022.06,32,31,637.071,20.551,1.696,26.623
Station3,Particle,Light,2022.06,1,83,1916.311,23.088,5.103,33.878
Station3,Particle,Light,2022.06,2,22,2296.28,104.376,6.115,59.371
Station3,Particle,Light,2022.06,3,12,733.559,61.13,1.953,33.337
Station3,Particle,Light,2022.06,4,28,1050.806,37.529,2.798,28.377
Station3,Particle,Light,2022.06,5,25,905.827,36.233,2.412,31.705
Station3,Particle,Light,2022.06,6,33,1351.197,40.945,3.598,32.579
Station3,Particle,Light,2022.06,7,16,510.172,31.886,1.359,31.271
Station3,Particle,Light,2022.06,8,12,458.377,38.198,1.221,29.329
Station3,Particle,Light,2022.06,9,22,973.413,44.246,2.592,30.551
Station3,Particle,Light,2022.06,10,14,454.631,32.474,1.211,25.786
Station3,Particle,Light,2022.06,11,13,299.818,23.063,0.798,26.848
Station3,Particle,Light,2022.06,12,15,950.546,63.37,2.531,42.307
Station3,Particle,Light,2022.06,13,10,325.312,32.531,0.866,29.734
Station3,Particle,Light,2022.06,14,12,337.019,28.085,0.897,26.932
Station3,Particle,Light,2022.06,15,19,1521.28,80.067,4.051,41.131
Station3,Particle,Light,2022.06,16,41,661.576,16.136,1.762,27.521
Station3,Particle,Light,2022.06,17,17,342.82,20.166,0.913,26.272
Station3,Particle,Light,2022.06,18,22,595.369,27.062,1.585,27.308
Station3,Particle,Light,2022.06,19,12,767.17,63.931,2.043,37.73
Station3,Particle,Light,2022.06,20,14,685.718,48.98,1.826,30.061
Station3,Particle,Light,2022.06,21,16,490.531,30.658,1.306,27.073
Station3,Particle,Light,2022.06,22,41,626.249,15.274,1.668,25.42
Station3,Particle,Light,2022.06,23,13,454.995,35,1.212,26.781
Station3,Particle,Light,2022.06,24,21,920.239,43.821,2.451,33.922
Station3,Particle,Light,2022.06,25,18,418.939,23.274,1.116,27.689
Station3,Particle,Light,2022.06,26,20,362.487,18.124,0.965,21.676
Station3,Particle,Light,2022.06,27,12,395.994,32.999,1.055,30.039
Station3,Particle,Light,2022.06,28,9,328.642,36.516,0.875,37.082
Station3,Particle,Light,2022.06,29,42,708.299,16.864,1.886,26
Station3,Particle,Light,2022.06,30,12,919.121,76.593,2.448,40.596
Station3,Particle,Light,2022.06,31,30,611.446,20.382,1.628,26.134
Station3,Particle,Light,2022.06,32,14,381.582,27.256,1.016,26.929
Station3,Particle,Light,2022.06,33,15,517.82,34.521,1.379,27.693
Station4,Particle,Heavy,2022.06,1,18,494.667,27.482,1.317,29.148
Station4,Particle,Heavy,2022.06,2,46,8753.252,190.288,23.309,70
Station4,Particle,Heavy,2022.06,3,70,7443.496,106.336,19.822,59.909
Station4,Particle,Heavy,2022.06,4,86,8010.536,93.146,21.332,47.355
Station4,Particle,Heavy,2022.06,5,77,6810.952,88.454,18.137,48.646
Station4,Particle,Heavy,2022.06,6,28,8036.446,287.016,21.401,96.796
Station4,Particle,Heavy,2022.06,7,70,5956.816,85.097,15.863,48.127
Station4,Particle,Heavy,2022.06,8,79,4043.626,51.185,10.768,37.243
Station4,Particle,Heavy,2022.06,9,66,4392.066,66.546,11.696,45.96
Station4,Particle,Heavy,2022.06,10,40,6696.098,167.402,17.831,76.939
Station4,Particle,Heavy,2022.06,11,97,6538.059,67.403,17.41,42.846
Station4,Particle,Heavy,2022.06,12,52,3034.443,58.355,8.081,41.318
Station4,Particle,Heavy,2022.06,13,51,5776.093,113.257,15.381,51.739
Station4,Particle,Heavy,2022.06,14,57,3310.874,58.086,8.817,40.276
Station4,Particle,Heavy,2022.06,15,62,2638.58,42.558,7.026,30.108
Station4,Particle,Heavy,2022.06,16,84,2746.124,32.692,7.313,31.309
Station4,Particle,Heavy,2022.06,17,46,1864.308,40.528,4.965,34.894
Station4,Particle,Heavy,2022.06,18,117,5557.856,47.503,14.8,36.467
Station4,Particle,Heavy,2022.06,19,115,3509.131,30.514,9.345,30.611
Station4,Particle,Heavy,2022.06,20,86,2177.289,25.317,5.798,28.888
Station4,Particle,Heavy,2022.06,21,44,1869.485,42.488,4.978,36.802
